"谢谢谢谢很全面也很用心
",0.9644686620016083,1
"楼主请收下我的膝盖
",0.1340440988432614,0
"感谢楼主的分享在不同的阶段看这篇文章有不同的收获
",0.9970375414837861,1
"博文介绍了机器学习系列机器学习路线图很不错的博文很细心的博文感谢博主的分享希望博主多多的分享好文章加油
",0.9999999991969055,1
"博主写的非常好想转载你的这篇博客可以吗
",0.6613496657022802,0
"总结得很好谢谢分享
",0.947591052688226,1
"总结的真好
",0.659726197600683,0
"您好我是个目前还站在机器学习外围的码农看到楼主这篇文章讲的非常完整往以后有机会能多多指教谢谢
",0.9996251732836967,1
"您好我是通甲优博公司的编辑我们是一家计算机视觉公司您这篇文章非常棒系统而有深度我们的公共号想转载以供交流学习希望征得您的许可谢谢
",0.9999919562618969,1
"证明自己真的透彻理解一个知识最好的方法是给一个想了解这个内容的人讲清楚这个内容很好用的方法先前在学校的时候教授就让这样做学习了很多东西
",0.9999996756829089,1
"受益匪浅深表感谢
",0.7820730341832419,1
"读完之后受益匪浅为了方便大家阅读我简单总结了一下两位大佬文章中的要点做了张思维导图希望可以帮助到有需要的人文章地址
",0.9997386085562798,1
"很好很系统学习了
",0.9376365608639741,1
"感谢分享
",0.8958023742500107,1
"有被启发到一心向学
",0.9859316305880923,1
"很详细写的很好
",0.9070518592665978,1
"谢谢谢谢很全面也很用心
",0.9644686620016083,1
"楼主请收下我的膝盖
",0.1340440988432614,0
"感谢楼主的分享在不同的阶段看这篇文章有不同的收获
",0.9970375414837861,1
"的确是好文章一字不漏的看完了
",0.8305104648226659,1
"归纳总结很好学习了感谢作者
",0.9784208173153865,1
"认真完整的看了一遍写的很棒感谢
",0.9827485920696974,1
"文章能总结的这么好赞叹原作者的写作功力和建模能力
",0.9997823492008214,1
"谢谢了读完受益匪浅
",0.9869907263480449,1
"真是一篇好文
",0.8102738398828044,1
"感谢真的写的很厉害
",0.7459003522941918,0
"有几个图好像丢了写的文章真棒
",0.4777408745533681,0
"归纳总结的很棒学习了
",0.9573741851900311,1
"写的很棒谢谢
",0.8938485781036469,1
"这篇文章真的是太好了觉得自己相遇的时间有点晚博主我现在是准研一的学生准备学习自然语言处理不知道博主有没有什么学习上的路线推荐或者是否还有这样的一篇博文可供分享还有一个问题就是博主真的是一个博士多广的人阅历丰富尤其在讲解部分真的很清晰还想和博主交流目前的自然语言处理还在哪个领域可以应用但还没广泛想作为以后自己的论文主要研究方向谢谢博主
",0.99999999999938,1
"讲的非常详细一开始对人工智能了解的不算太多正处于找导师的情况下也是选的人工智能方向看了以后学到了很多到了很多的东西
",0.9897697669679991,1
"感谢分享
",0.8958023742500107,1
"专业部分很好但与人脑的讨论部分不全面人脑不只是简单的经验学习过程人是不唯一依赖经验的机器学习包括深度学习离智能还差很远他只不过是一个处理数据的算法本身没有任何智能不过是功能更强了光是人的表象这一种心理功能计算机就差得很远所以有没有以让机器拥有意识为目的的研究呢
",0.9999999996221736,1
"写得很好这样的博主细心又专业素养极高点赞
",0.9372894434943424,1
"写的很好收益匪浅
",0.758794452308795,1
"写的非常好点赞
",0.7131452298240374,0
"既然博主说了人的定义是智慧他能学会清除垃圾邮件消灭人类那么为什么他学不会因噎废食这个道理呢
",0.9150984964747605,1
"老文章好文章
",0.7753971568691272,1
"感谢分享
",0.8958023742500107,1
"大二结束通信工程想转人工智能
",0.9738905055797026,1
"厉害
",0.35964912280701733,0
"谢谢分享受益匪浅
",0.9810271631398008,1
"我觉得单凭机器学习就能与智慧对应吗感觉还有点不够吧
",0.936276067426995,1
"请问可以推荐一个学习机器学习算法路径吗
",0.9921051602252726,1
"我觉得这个真的有点厉害博主推荐一下学习机器学习算法的书籍与步骤吧小生目前研二以后想从事机器学习算法的相关工作但是目前课题是机器人导航方向所以需要自学大神指点一下
",0.9999994884790454,1
"真的是深刻理解了融会贯通了才能写出这样容易让人理解的东西来佩服啊
",0.9749113956783616,1
"讲的特别的棒加油
",0.9830388612727214,1
"佩服佩服真的很厉害
",0.876748007159253,1
"厉害厉害
",0.22118013601019315,0
"感谢受益匪浅一气读完
",0.9917770337005853,1
"讲得很不错
",0.9493617076251437,1
"赞
",0.9178743961352657,1
"受益很多
",0.879238036895098,1
"受益匪浅感谢作者
",0.973648383922296,1
"讲得很好啊小白获益匪浅
",0.9988446140714385,1
"前面的知识讲得生动易懂后面的联想思考也真的很棒
",0.9998648466298572,1
"太好了
",0.4734776023452153,0
"写的太好了以至于我都不太想与人分享只想私藏不仅有知识更有思想为了给你点赞我专门登录了账号一般的东西如果要登录账号我是一定会拒绝的但是这次必须破例祝编者写的文章越来越好
",0.9999983193560774,1
"万分感谢作者让我这个小白对于这个领域有了更新的和更为深刻党的认识
",0.9999930608100601,1
"感谢很不错
",0.9586708030539337,1
"作者写的很全面很详细受教了多谢分享
",0.9929643727842051,1
"感谢作者很棒
",0.9589946792194223,1
"很好的文章最近在学机器学习我看了几遍有些不懂得地方突然明白了感谢博主
",0.9978627590440315,1
"不错难得的好文
",0.9881248380742358,1
"生动形象对我这样的入门级小白真的非常适用感谢
",0.9300911420254296,1
"好文
",0.7516333763690773,1
"非常感谢受益匪浅
",0.9532129790711416,1
"写得不错我最近也在写一系列人工智能教程通俗易懂无需高等数学基础教程也力求风趣幽默点击我的头像浏览教程希望更多的朋友加入到人工智能大家庭中使中国更加强大
",0.9999996345786321,1
"非常感谢我是机器学习领域的大白兔这篇文章把我经常听到的很多概念和他们之间的关系明确的讲清楚了太牛了非常感谢
",0.9999960667480834,1
"说的太好了
",0.3414616905584946,0
"博主讲的很详细受益匪浅关于常用的机器学习算法也原创了一篇文章希望可以和博主交流能帮助到大家
",0.999946425250683,1
"受益匪浅
",0.9100000000000001,1
"原谅我没找到点赞的位置但这篇文章真的非常好
",0.9348977287429409,1
"感谢作者的分享
",0.9397277600948705,1
"赞
",0.9178743961352657,1
"作者写的很好我好想懂了点什么
",0.5263248663372138,0
"收益匪浅
",0.5,0
"收获匪浅
",0.9776293325551192,1
"本群旨在创立良好的技术交流环境包括机器学习深度学习计算机视觉语音识别数据挖掘等等
",0.999963656600177,1
"谢谢分享感觉有了整个网络的概念
",0.9256019470502073,1
"超级赞
",0.8902467039877239,1
"赞
",0.9178743961352657,1
"感谢楼主文章浑然天成一气呵成在浅浅的看过一遍之后对之前的一些问题和模糊点有了很好的认识谢谢楼主大大啦比心心
",0.9993784403706402,1
"感谢博主对我这个新手很有帮助
",0.7303370884885972,0
"谢谢分享对我很有帮助
",0.9133278241215878,1
"谢谢分享
",0.8503036316149555,1
"谢谢分享
",0.8503036316149555,1
"谢谢感谢分享写的太棒啦
",0.9892770110233492,1
"很棒谢谢作者大大的分享带我进入一个新的世界
",0.9990506223297476,1
"作者心血之作
",0.9182556535527957,1
"谢谢真的牛
",0.6929910561546767,0
"作者牛啊
",0.7514038805483979,1
"谢谢作者分享读完后有不小的收获
",0.9865019781122548,1
"谢谢分享收藏
",0.9338568971658643,1
"谢谢作者分享文档编写的很用心
",0.9974467420004447,1
"谢谢作者分享使自己对这些技术有了初步认识
",0.9802874570611251,1
"谢谢写的真不错最近发现搞机器学习的人很多这个网站是你的吗
",0.9012334576675549,1
"写的很好谢谢作者的分享可以使人迅速的对机器学习的全貌有一个大概的了解
",0.9974462968379599,1
"膝盖
",0.5,0
"大牛感谢
",0.7745893384345567,1
"请收下我的膝盖
",0.07047264858676205,0
"写的很清楚非常精彩感谢分享
",0.9703270793319169,1
"对这个领域有了一个大概的了解感谢
",0.9894329237201837,1
"看了你的文章写的真的好
",0.8155139887147888,1
"感谢大牛受益匪浅
",0.969022192871747,1
"非常棒
",0.9504950495049506,1
"牛逼阐述的简单易懂
",0.9826865486667254,1
"可以客观的讲是我读过的作为科普某个领域知识阐述的最好的文章给个赞
",0.9999994816994702,1
"准备入门机器学期楼主的博客对想入门机器学习的人来说很棒
",0.9992029007771516,1
"写的很棒啊入门小白很喜欢
",0.9934634472342472,1
"作为一个门外汉深深地受教了
",0.9703138271962811,1
"写的真不错
",0.8618554156038174,1
"的确是好文章一字不漏的看完了
",0.8305104648226659,1
"归纳总结很好学习了感谢作者
",0.9784208173153865,1
"认真完整的看了一遍写的很棒感谢
",0.9827485920696974,1
"文章能总结的这么好赞叹原作者的写作功力和建模能力
",0.9997823492008214,1
"谢谢了读完受益匪浅
",0.9869907263480449,1
"真是一篇好文
",0.8102738398828044,1
"感谢真的写的很厉害
",0.7459003522941918,0
"后续的文章在哪里能看到求链接
",0.37713981756283044,0
"很有意思
",0.9049720262132243,1
"好得很就是图片有点模糊但是瑕不掩瑜
",0.9048005964496089,1
"的确博主的图片要是更新的清晰一点的话就更好了看不清
",0.832425492860557,1
"谢谢博主分享
",0.872758105728341,1
"好文章
",0.7114356825984155,0
"入门机器学习经典算法与应用
",0.9956459396629769,1
"赞
",0.9178743961352657,1
"有好几张图片质量不行都看不清上面的内容
",0.11073552208815596,0
"浅显易懂好文
",0.9090296142383457,1
"机器学习的文章
",0.8895203518274979,1
"感谢作者分享深入浅出简单易懂
",0.999167031394971,1
"学习了
",0.8347457627118644,1
"感觉说的挺清楚的
",0.6394171529936982,0
"后续的文章在哪里能看到求链接
",0.37713981756283044,0
"很有意思
",0.9049720262132243,1
"好得很就是图片有点模糊但是瑕不掩瑜
",0.9048005964496089,1
"的确博主的图片要是更新的清晰一点的话就更好了看不清
",0.832425492860557,1
"谢谢博主分享
",0.872758105728341,1
"好文章
",0.7114356825984155,0
"感谢分享
",0.8958023742500107,1
"总结的很好
",0.7795229979671993,1
"写得太好了我自己也整理的很多机器学习的面试题算是比较系统的整理了一下机器学习每天都在不断更新中欢迎一起来学习
",0.9996586595871354,1
"您好您有意向写书吗
",0.7178546154884686,0
"关于机器学习
",0.8615704554604658,1
"入门机器学习经典算法与应用
",0.9956459396629769,1
"赞
",0.9178743961352657,1
"赞
",0.9178743961352657,1
"总结得很好
",0.7795229979671993,1
"总结的很到位晚上请你吃饭
",0.4943640815197905,0
"感谢分享
",0.8958023742500107,1
"总结的很好
",0.7795229979671993,1
"写得太好了我自己也整理的很多机器学习的面试题算是比较系统的整理了一下机器学习每天都在不断更新中欢迎一起来学习
",0.9996586595871354,1
"您好您有意向写书吗
",0.7178546154884686,0
"关于机器学习
",0.8615704554604658,1
"入门机器学习经典算法与应用
",0.9956459396629769,1
"赞
",0.9178743961352657,1
"赞
",0.9178743961352657,1
"楼主真棒
",0.5256636693472545,0
"你咋这么优秀
",0.8703703703703702,1
"谢谢作者
",0.7283895746712971,0
"很厉害
",0.510271087048892,0
"高啊再也不怕面试被问了
",0.7583695381387391,1
"好文值得收藏
",0.9537716247950103,1
"很好很好
",0.918395973556801,1
"通俗易懂
",0.8926936794152147,1
"超级棒受教了
",0.8406470014999449,1
"最近正在学挺不错的感谢楼主
",0.9885614747684318,1
"通俗易懂有易于对概念的理解
",0.9899122050570652,1
"机器学习数学基础
",0.9964883318599583,1
"机器学习的链接分享
",0.8235393600764899,1
"感谢
",0.6911764705882352,0
"下一步怎么办
",0.7680681773661262,1
"谢谢作者
",0.7283895746712971,0
"很厉害
",0.510271087048892,0
"高啊再也不怕面试被问了
",0.7583695381387391,1
"好文值得收藏
",0.9537716247950103,1
"很好很好
",0.918395973556801,1
"通俗易懂
",0.8926936794152147,1
"超级棒受教了
",0.8406470014999449,1
"加油期末考完了准备补充一点知识跟博主学了
",0.9982252899286859,1
"谢谢
",0.5965665236051504,0
"受教了这几周打算把这个系列看一看
",0.8325577920545888,1
"膜拜大神收藏学习
",0.9794586500337814,1
"牛强膜拜
",0.7297953905324696,0
"膜拜一波借鉴学习
",0.9537218124038083,1
"确认比较全收藏
",0.41607097114849645,0
"功力深厚果断收藏
",0.9972500528324132,1
"真是太厉害了点赞
",0.6503397064363398,0
"点个赞
",0.886305659830214,1
"赞一个果断收藏了
",0.9386500818792186,1
"很强大
",0.8904400257723641,1
"你太强大了点个赞
",0.9493058818518001,1
"我的大神我把你的博客地址放到了我的这篇博客希望你不要介意你太优秀和强大了必须向你学习向你致敬我希望我自己能成为你这样的大神你就是我的偶像
",0.9705968196647139,1
"点赞收藏退出
",0.945784034466824,1
"感谢大佬
",0.8896226033776458,1
"感谢大佬
",0.8896226033776458,1
"好人
",0.8999999999999999,1
"你是真的牛逼让我紧张的说不出话来
",0.565667997550174,0
"谢谢大神膜拜大神我要好好学习
",0.9770497729704533,1
"感谢大佬
",0.8896226033776458,1
"谢谢你
",0.5965665236051504,0
"原来大神是这样我个小菜
",0.3104160936911723,0
"谢谢啦正想学习这
",0.6686651272655793,0
"内容详细又全
",0.5404403300147053,0
"棒棒哒
",0.4737672181921908,0
"棒棒哒
",0.4737672181921908,0
"谢谢分享感谢大佬
",0.9763128150876179,1
"棒棒哒
",0.4737672181921908,0
"感谢
",0.6911764705882352,0
"牛
",0.625,0
"怎么看不了
",0.42895162086768057,0
"牛
",0.625,0
"怎么没有了
",0.5262327818078083,0
"好东西感谢
",0.7949157961278677,1
"感谢总结分享
",0.8958023742500107,1
"太牛逼了大神
",0.48878564109161027,0
"百科
",0.9166666666666667,1
"赞
",0.9178743961352657,1
"谢谢分享
",0.8503036316149555,1
"厉害
",0.35964912280701733,0
"看到这个表示惊呆了
",0.8647693965432598,1
"感谢分享
",0.8958023742500107,1
"转发
",0.5,0
"强
",0.6761229314420805,0
"转发一波
",0.4737672181921908,0
"给力
",0.5,0
"还有
",0.5262327818078083,0
"非常棒
",0.9504950495049506,1
"强真强
",0.6527123934335509,0
"感谢分享
",0.8958023742500107,1
"真正的好人
",0.8999999999999999,1
"好东西已收藏感谢感谢
",0.9441711049481184,1
